Case ID,Activity,Start Timestamp,Complete Timestamp,Resource,Role
627,Send invoice,2011-06-22 16:48:00.000,2011-06-22 16:48:00.000,Carmen Finacse,Supplier
627,Release Supplier's Invoice,2011-06-23 07:10:00.000,2011-06-23 07:13:00.000,Karalda Nimwada,Financial Manager
627,Settle dispute with supplier Financial Manager,2011-06-23 07:25:00.000,2011-06-23 07:49:00.000,Karalda Nimwada,Financial Manager
627,Authorize Supplier's Invoice payment,2011-06-23 07:49:00.000,2011-06-23 07:49:00.000,Karalda Nimwada,Financial Manager
627,Pay invoice,2011-06-23 07:54:00.000,2011-06-23 08:05:00.000,Pedro Alvares,Financial Manager
632,Create Purchase Requisition,2011-03-31 21:48:00.000,2011-03-31 22:12:00.000,Nico Ojenbeer,Requester
632,Analyze Purchase Requisition,2011-04-01 16:50:00.000,2011-04-01 16:56:00.000,Heinz Gutschmidt,Requester Manager
632,Create Request for Quotation Requester Manager,2011-04-01 17:01:00.000,2011-04-01 17:04:00.000,Maris Freeman,Requester Manager
632,Analyze Request for Quotation,2011-04-04 21:35:00.000,2011-04-04 21:54:00.000,Karel de Groot,Purchasing Agent
632,Amend Request for Quotation Requester,2011-04-04 22:46:00.000,2011-04-04 22:58:00.000,Fjodor Kowalski,Requester Manager
632,Analyze Request for Quotation,2011-04-11 11:54:00.000,2011-04-11 12:07:00.000,Magdalena Predutta,Purchasing Agent
632,Amend Request for Quotation Requester,2011-04-11 12:54:00.000,2011-04-11 13:00:00.000,Penn Osterwalder,Requester Manager
632,Analyze Request for Quotation,2011-04-28 14:53:00.000,2011-04-28 15:14:00.000,Karel de Groot,Purchasing Agent
632,Amend Request for Quotation Requester,2011-04-28 16:12:00.000,2011-04-28 16:27:00.000,Esmana Liubiata,Requester Manager
632,Analyze Request for Quotation,2011-05-22 03:24:00.000,2011-05-22 04:14:00.000,Magdalena Predutta,Purchasing Agent
632,Amend Request for Quotation Requester,2011-05-22 05:06:00.000,2011-05-22 05:12:00.000,Immanuel Karagianni,Requester Manager
632,Analyze Request for Quotation,2011-06-14 12:28:00.000,2011-06-14 12:45:00.000,Magdalena Predutta,Purchasing Agent
632,Amend Request for Quotation Requester,2011-06-14 13:37:00.000,2011-06-14 13:46:00.000,Nico Ojenbeer,Requester Manager
632,Analyze Request for Quotation,2011-06-25 08:09:00.000,2011-06-25 08:29:00.000,Francois de Perrier,Purchasing Agent
632,Send Request for Quotation to Supplier,2011-06-26 14:11:00.000,2011-06-26 14:31:00.000,Karel de Groot,Purchasing Agent
632,Create Quotation comparison Map,2011-06-26 16:28:00.000,2011-06-26 22:24:00.000,Karel de Groot,Purchasing Agent
632,Analyze Quotation comparison Map,2011-06-27 05:04:00.000,2011-06-27 05:38:00.000,Miu Hanwan,Requester
632,Choose best option,2011-06-27 05:38:00.000,2011-06-27 05:38:00.000,Miu Hanwan,Requester
632,Settle conditions with supplier,2011-06-27 10:25:00.000,2011-06-27 14:37:00.000,Karel de Groot,Purchasing Agent
632,Create Purchase Order,2011-06-28 11:30:00.000,2011-06-28 11:39:00.000,Francois de Perrier,Purchasing Agent
632,Confirm Purchase Order,2011-07-04 05:09:00.000,2011-07-04 05:20:00.000,Kiu Kan,Supplier
632,Deliver Goods Services,2011-07-09 15:36:00.000,2011-07-11 06:33:00.000,Sean Manney,Supplier
632,Release Purchase Order,2011-07-11 14:03:00.000,2011-07-11 14:04:00.000,Elvira Lores,Requester
632,Approve Purchase Order for payment,2011-07-11 18:36:00.000,2011-07-11 18:37:00.000,Magdalena Predutta,Purchasing Agent
632,Send invoice,2011-07-13 14:49:00.000,2011-07-13 14:49:00.000,Kiu Kan,Supplier
632,Release Supplier's Invoice,2011-07-14 05:22:00.000,2011-07-14 05:28:00.000,Pedro Alvares,Financial Manager
632,Authorize Supplier's Invoice payment,2011-07-14 05:28:00.000,2011-07-14 05:28:00.000,Karalda Nimwada,Financial Manager
632,Pay invoice,2011-07-14 05:52:00.000,2011-07-14 05:59:00.000,Karalda Nimwada,Financial Manager
633,Create Purchase Requisition,2011-04-01 09:58:00.000,2011-04-01 10:24:00.000,Elvira Lores,Requester
633,Create Request for Quotation Requester,2011-04-01 14:40:00.000,2011-04-01 14:49:00.000,Alberto Duport,Requester
633,Analyze Request for Quotation,2011-04-02 11:06:00.000,2011-04-02 11:16:00.000,Karel de Groot,Purchasing Agent
635,Create Purchase Requisition,2011-04-01 22:16:00.000,2011-04-01 22:25:00.000,Tesca Lobes,Requester
635,Analyze Purchase Requisition,2011-04-02 08:23:00.000,2011-04-02 08:27:00.000,Heinz Gutschmidt,Requester Manager
635,Create Request for Quotation Requester Manager,2011-04-02 08:31:00.000,2011-04-02 08:33:00.000,Heinz Gutschmidt,Requester Manager
635,Analyze Request for Quotation,2011-04-11 07:50:00.000,2011-04-11 08:22:00.000,Francois de Perrier,Purchasing Agent
635,Amend Request for Quotation Requester,2011-04-11 09:14:00.000,2011-04-11 09:27:00.000,Esmana Liubiata,Requester Manager
635,Analyze Request for Quotation,2011-04-11 15:00:00.000,2011-04-11 15:19:00.000,Francois de Perrier,Purchasing Agent
635,Amend Request for Quotation Requester,2011-04-11 16:15:00.000,2011-04-11 16:26:00.000,Penn Osterwalder,Requester Manager
635,Analyze Request for Quotation,2011-05-11 14:41:00.000,2011-05-11 15:05:00.000,Francois de Perrier,Purchasing Agent
635,Amend Request for Quotation Requester,2011-05-11 15:52:00.000,2011-05-11 16:02:00.000,Miu Hanwan,Requester Manager
635,Analyze Request for Quotation,2011-06-18 12:06:00.000,2011-06-18 12:44:00.000,Francois de Perrier,Purchasing Agent
635,Send Request for Quotation to Supplier,2011-06-19 09:42:00.000,2011-06-19 10:09:00.000,Karel de Groot,Purchasing Agent
635,Create Quotation comparison Map,2011-06-19 11:45:00.000,2011-06-19 12:38:00.000,Francois de Perrier,Purchasing Agent
635,Analyze Quotation comparison Map,2011-06-19 19:36:00.000,2011-06-19 19:54:00.000,Elvira Lores,Requester
635,Choose best option,2011-06-19 19:54:00.000,2011-06-19 19:54:00.000,Kim Passa,Requester
635,Settle conditions with supplier,2011-06-19 22:46:00.000,2011-06-20 08:57:00.000,Karel de Groot,Purchasing Agent
635,Create Purchase Order,2011-06-20 20:10:00.000,2011-06-20 20:19:00.000,Francois de Perrier,Purchasing Agent
635,Confirm Purchase Order,2011-07-07 03:42:00.000,2011-07-07 03:47:00.000,Karen Clarens,Supplier
635,Deliver Goods Services,2011-07-11 08:49:00.000,2011-07-13 08:10:00.000,Esmeralda Clay,Supplier
635,Release Purchase Order,2011-07-13 15:14:00.000,2011-07-13 15:15:00.000,Esmana Liubiata,Requester
635,Approve Purchase Order for payment,2011-07-14 07:37:00.000,2011-07-14 07:38:00.000,Karel de Groot,Purchasing Agent
635,Send invoice,2011-07-16 18:09:00.000,2011-07-16 18:09:00.000,Karen Clarens,Supplier
635,Release Supplier's Invoice,2011-07-17 08:29:00.000,2011-07-17 08:35:00.000,Pedro Alvares,Financial Manager
635,Authorize Supplier's Invoice payment,2011-07-17 08:35:00.000,2011-07-17 08:35:00.000,Pedro Alvares,Financial Manager
635,Pay invoice,2011-07-17 09:39:00.000,2011-07-17 09:46:00.000,Karalda Nimwada,Financial Manager
637,Create Purchase Requisition,2011-04-02 13:24:00.000,2011-04-02 13:40:00.000,Clement Duchot,Requester
637,Analyze Purchase Requisition,2011-04-03 01:12:00.000,2011-04-03 01:17:00.000,Heinz Gutschmidt,Requester Manager
637,Create Request for Quotation Requester Manager,2011-04-03 01:22:00.000,2011-04-03 01:24:00.000,Maris Freeman,Requester Manager
637,Analyze Request for Quotation,2011-04-05 05:34:00.000,2011-04-05 06:04:00.000,Francois de Perrier,Purchasing Agent
637,Amend Request for Quotation Requester,2011-04-05 06:55:00.000,2011-04-05 07:01:00.000,Immanuel Karagianni,Requester Manager
637,Analyze Request for Quotation,2011-04-16 23:13:00.000,2011-04-16 23:33:00.000,Magdalena Predutta,Purchasing Agent
637,Amend Request for Quotation Requester,2011-04-17 00:27:00.000,2011-04-17 00:34:00.000,Anne Olwada,Requester Manager
637,Analyze Request for Quotation,2011-04-21 20:50:00.000,2011-04-21 21:18:00.000,Karel de Groot,Purchasing Agent
637,Amend Request for Quotation Requester,2011-04-21 22:12:00.000,2011-04-21 22:18:00.000,Penn Osterwalder,Requester Manager
637,Analyze Request for Quotation,2011-05-03 22:55:00.000,2011-05-03 23:16:00.000,Karel de Groot,Purchasing Agent
637,Amend Request for Quotation Requester,2011-05-04 00:08:00.000,2011-05-04 00:20:00.000,Alberto Duport,Requester Manager
637,Analyze Request for Quotation,2011-05-04 15:00:00.000,2011-05-04 15:15:00.000,Magdalena Predutta,Purchasing Agent
637,Amend Request for Quotation Requester Manager,2011-05-05 06:58:00.000,2011-05-05 07:25:00.000,Heinz Gutschmidt,Requester Manager
637,Analyze Request for Quotation,2011-05-09 04:04:00.000,2011-05-09 04:28:00.000,Francois de Perrier,Purchasing Agent
637,Amend Request for Quotation Requester,2011-05-09 05:19:00.000,2011-05-09 05:30:00.000,Penn Osterwalder,Requester Manager
637,Analyze Request for Quotation,2011-05-17 15:29:00.000,2011-05-17 16:00:00.000,Magdalena Predutta,Purchasing Agent
637,Amend Request for Quotation Requester Manager,2011-05-18 07:56:00.000,2011-05-18 08:23:00.000,Maris Freeman,Requester Manager
637,Analyze Request for Quotation,2011-05-21 17:46:00.000,2011-05-21 18:06:00.000,Karel de Groot,Purchasing Agent
637,Amend Request for Quotation Requester,2011-05-21 19:03:00.000,2011-05-21 19:17:00.000,Esmana Liubiata,Requester Manager
637,Analyze Request for Quotation,2011-06-18 14:16:00.000,2011-06-18 14:46:00.000,Karel de Groot,Purchasing Agent
637,Send Request for Quotation to Supplier,2011-06-18 19:16:00.000,2011-06-18 19:46:00.000,Karel de Groot,Purchasing Agent
637,Create Quotation comparison Map,2011-06-19 04:19:00.000,2011-06-19 09:42:00.000,Karel de Groot,Purchasing Agent
637,Analyze Quotation comparison Map,2011-06-19 17:04:00.000,2011-06-19 17:24:00.000,Christian Francois,Requester
637,Choose best option,2011-06-19 17:24:00.000,2011-06-19 17:24:00.000,Immanuel Karagianni,Requester
637,Settle conditions with supplier,2011-06-20 06:55:00.000,2011-06-20 11:57:00.000,Magdalena Predutta,Purchasing Agent
637,Create Purchase Order,2011-06-20 20:58:00.000,2011-06-20 21:08:00.000,Karel de Groot,Purchasing Agent
637,Confirm Purchase Order,2011-06-22 08:29:00.000,2011-06-22 08:34:00.000,Sean Manney,Supplier
637,Deliver Goods Services,2011-06-24 09:10:00.000,2011-06-26 00:07:00.000,Esmeralda Clay,Supplier
637,Release Purchase Order,2011-06-26 07:49:00.000,2011-06-26 07:50:00.000,Elvira Lores,Requester
637,Approve Purchase Order for payment,2011-06-26 14:31:00.000,2011-06-26 14:32:00.000,Karel de Groot,Purchasing Agent
637,Send invoice,2011-06-27 03:36:00.000,2011-06-27 03:36:00.000,Kiu Kan,Supplier
637,Release Supplier's Invoice,2011-06-27 18:08:00.000,2011-06-27 18:15:00.000,Pedro Alvares,Financial Manager
637,Settle dispute with supplier Financial Manager,2011-06-27 19:09:00.000,2011-06-27 19:33:00.000,Pedro Alvares,Financial Manager
637,Authorize Supplier's Invoice payment,2011-06-27 19:33:00.000,2011-06-27 19:33:00.000,Karalda Nimwada,Financial Manager
637,Pay invoice,2011-06-27 19:48:00.000,2011-06-27 19:53:00.000,Pedro Alvares,Financial Manager
642,Create Purchase Requisition,2011-04-03 12:13:00.000,2011-04-03 12:59:00.000,Fjodor Kowalski,Requester
642,Create Request for Quotation Requester,2011-04-03 20:00:00.000,2011-04-03 20:09:00.000,Clement Duchot,Requester
642,Analyze Request for Quotation,2011-04-05 00:06:00.000,2011-04-05 00:17:00.000,Magdalena Predutta,Purchasing Agent
644,Create Purchase Requisition,2011-04-03 15:56:00.000,2011-04-03 16:34:00.000,Kim Passa,Requester
644,Analyze Purchase Requisition,2011-04-04 08:00:00.000,2011-04-04 08:05:00.000,Heinz Gutschmidt,Requester Manager
644,Create Request for Quotation Requester Manager,2011-04-04 08:09:00.000,2011-04-04 08:10:00.000,Heinz Gutschmidt,Requester Manager
644,Analyze Request for Quotation,2011-04-04 21:23:00.000,2011-04-04 21:45:00.000,Magdalena Predutta,Purchasing Agent
644,Send Request for Quotation to Supplier,2011-04-05 02:46:00.000,2011-04-05 03:06:00.000,Karel de Groot,Purchasing Agent
644,Create Quotation comparison Map,2011-04-05 03:41:00.000,2011-04-05 08:29:00.000,Karel de Groot,Purchasing Agent
644,Analyze Quotation comparison Map,2011-04-05 15:14:00.000,2011-04-05 15:21:00.000,Tesca Lobes,Requester
644,Choose best option,2011-04-05 15:21:00.000,2011-04-05 15:21:00.000,Penn Osterwalder,Requester
644,Settle conditions with supplier,2011-04-07 12:00:00.000,2011-04-07 22:25:00.000,Magdalena Predutta,Purchasing Agent
644,Create Purchase Order,2011-04-08 06:16:00.000,2011-04-08 06:27:00.000,Francois de Perrier,Purchasing Agent
644,Confirm Purchase Order,2011-04-08 12:34:00.000,2011-04-08 12:59:00.000,Karen Clarens,Supplier
644,Deliver Goods Services,2011-04-09 08:27:00.000,2011-04-09 17:24:00.000,Kiu Kan,Supplier
644,Release Purchase Order,2011-04-10 01:13:00.000,2011-04-10 01:14:00.000,Penn Osterwalder,Requester
644,Approve Purchase Order for payment,2011-04-10 08:59:00.000,2011-04-10 09:00:00.000,Karel de Groot,Purchasing Agent
644,Send invoice,2011-04-11 21:40:00.000,2011-04-11 21:40:00.000,Kiu Kan,Supplier
644,Release Supplier's Invoice,2011-04-12 12:02:00.000,2011-04-12 12:05:00.000,Pedro Alvares,Financial Manager
644,Settle dispute with supplier Financial Manager,2011-04-12 12:36:00.000,2011-04-12 12:59:00.000,Pedro Alvares,Financial Manager
644,Authorize Supplier's Invoice payment,2011-04-12 12:59:00.000,2011-04-12 12:59:00.000,Pedro Alvares,Financial Manager
644,Pay invoice,2011-04-12 13:21:00.000,2011-04-12 13:32:00.000,Pedro Alvares,Financial Manager
645,Create Purchase Requisition,2011-04-03 17:42:00.000,2011-04-03 17:48:00.000,Penn Osterwalder,Requester
645,Create Request for Quotation Requester,2011-04-03 19:19:00.000,2011-04-03 19:27:00.000,Clement Duchot,Requester
645,Analyze Request for Quotation,2011-04-05 04:09:00.000,2011-04-05 04:36:00.000,Francois de Perrier,Purchasing Agent
645,Send Request for Quotation to Supplier,2011-04-05 06:25:00.000,2011-04-05 06:49:00.000,Magdalena Predutta,Purchasing Agent
645,Create Quotation comparison Map,2011-04-05 08:29:00.000,2011-04-05 12:23:00.000,Karel de Groot,Purchasing Agent
645,Analyze Quotation comparison Map,2011-04-05 19:36:00.000,2011-04-05 19:54:00.000,Nico Ojenbeer,Requester
645,Choose best option,2011-04-05 19:54:00.000,2011-04-05 19:54:00.000,Penn Osterwalder,Requester
645,Settle conditions with supplier,2011-04-06 18:17:00.000,2011-04-07 02:30:00.000,Magdalena Predutta,Purchasing Agent
645,Create Purchase Order,2011-04-07 22:52:00.000,2011-04-07 23:04:00.000,Magdalena Predutta,Purchasing Agent
645,Confirm Purchase Order,2011-04-08 03:19:00.000,2011-04-08 03:53:00.000,Kiu Kan,Supplier
645,Deliver Goods Services,2011-04-08 13:21:00.000,2011-04-09 14:38:00.000,Karen Clarens,Supplier
645,Release Purchase Order,2011-04-09 22:26:00.000,2011-04-09 22:27:00.000,Fjodor Kowalski,Requester
645,Approve Purchase Order for payment,2011-04-10 06:01:00.000,2011-04-10 06:02:00.000,Magdalena Predutta,Purchasing Agent
645,Send invoice,2011-04-18 04:16:00.000,2011-04-18 04:16:00.000,Kiu Kan,Supplier
645,Release Supplier's Invoice,2011-04-18 18:43:00.000,2011-04-18 18:48:00.000,Karalda Nimwada,Financial Manager
645,Authorize Supplier's Invoice payment,2011-04-18 18:48:00.000,2011-04-18 18:48:00.000,Karalda Nimwada,Financial Manager
645,Pay invoice,2011-04-18 19:28:00.000,2011-04-18 19:32:00.000,Pedro Alvares,Financial Manager
649,Create Purchase Requisition,2011-04-04 08:59:00.000,2011-04-04 09:17:00.000,Elvira Lores,Requester
649,Analyze Purchase Requisition,2011-04-04 20:33:00.000,2011-04-04 20:40:00.000,Heinz Gutschmidt,Requester Manager
649,Create Request for Quotation Requester Manager,2011-04-04 20:47:00.000,2011-04-04 20:48:00.000,Francis Odell,Requester Manager
649,Analyze Request for Quotation,2011-04-08 21:42:00.000,2011-04-08 21:55:00.000,Magdalena Predutta,Purchasing Agent
649,Send Request for Quotation to Supplier,2011-04-09 08:30:00.000,2011-04-09 08:55:00.000,Magdalena Predutta,Purchasing Agent
649,Create Quotation comparison Map,2011-04-09 11:56:00.000,2011-04-09 15:31:00.000,Magdalena Predutta,Purchasing Agent
649,Analyze Quotation comparison Map,2011-04-09 22:22:00.000,2011-04-09 22:42:00.000,Alberto Duport,Requester
649,Choose best option,2011-04-09 22:42:00.000,2011-04-09 22:42:00.000,Christian Francois,Requester
649,Settle conditions with supplier,2011-04-10 14:39:00.000,2011-04-10 23:06:00.000,Francois de Perrier,Purchasing Agent
649,Create Purchase Order,2011-04-11 04:37:00.000,2011-04-11 04:45:00.000,Francois de Perrier,Purchasing Agent
649,Confirm Purchase Order,2011-04-12 15:37:00.000,2011-04-12 16:04:00.000,Kiu Kan,Supplier
649,Deliver Goods Services,2011-04-13 21:55:00.000,2011-04-14 16:51:00.000,Carmen Finacse,Supplier
649,Release Purchase Order,2011-04-15 00:23:00.000,2011-04-15 00:24:00.000,Penn Osterwalder,Requester
649,Approve Purchase Order for payment,2011-04-15 15:35:00.000,2011-04-15 15:36:00.000,Magdalena Predutta,Purchasing Agent
649,Send invoice,2011-04-16 06:29:00.000,2011-04-16 06:29:00.000,Sean Manney,Supplier
649,Release Supplier's Invoice,2011-04-16 20:56:00.000,2011-04-16 20:59:00.000,Pedro Alvares,Financial Manager
649,Authorize Supplier's Invoice payment,2011-04-16 20:59:00.000,2011-04-16 20:59:00.000,Pedro Alvares,Financial Manager
649,Pay invoice,2011-04-16 21:26:00.000,2011-04-16 21:36:00.000,Pedro Alvares,Financial Manager
651,Create Purchase Requisition,2011-04-04 11:26:00.000,2011-04-04 11:39:00.000,Clement Duchot,Requester
651,Analyze Purchase Requisition,2011-04-04 21:32:00.000,2011-04-04 21:38:00.000,Francis Odell,Requester Manager
651,Create Request for Quotation Requester Manager,2011-04-04 21:45:00.000,2011-04-04 21:47:00.000,Heinz Gutschmidt,Requester Manager
651,Analyze Request for Quotation,2011-04-05 00:40:00.000,2011-04-05 00:51:00.000,Francois de Perrier,Purchasing Agent
651,Amend Request for Quotation Requester,2011-04-05 01:43:00.000,2011-04-05 01:52:00.000,Fjodor Kowalski,Requester Manager
651,Analyze Request for Quotation,2011-04-15 17:04:00.000,2011-04-15 17:18:00.000,Karel de Groot,Purchasing Agent
651,Amend Request for Quotation Requester,2011-04-15 18:17:00.000,2011-04-15 18:31:00.000,Kim Passa,Requester Manager
651,Analyze Request for Quotation,2011-05-13 04:17:00.000,2011-05-13 04:55:00.000,Francois de Perrier,Purchasing Agent
651,Amend Request for Quotation Requester,2011-05-13 05:44:00.000,2011-05-13 05:59:00.000,Miu Hanwan,Requester Manager
651,Analyze Request for Quotation,2011-05-15 22:53:00.000,2011-05-15 23:23:00.000,Magdalena Predutta,Purchasing Agent
651,Amend Request for Quotation Requester,2011-05-16 00:13:00.000,2011-05-16 00:20:00.000,Alberto Duport,Requester Manager
651,Analyze Request for Quotation,2011-06-09 18:30:00.000,2011-06-09 18:50:00.000,Francois de Perrier,Purchasing Agent
